StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity_1,race_ethnicity_2,race_ethnicity_3,race_ethnicity_4,race_ethnicity_5,race_ethnicity_6,race_ethnicity_7,race_ethnicity_8,race_ethnicity_9,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
3/17/25 23:53,3/17/25 23:58,IP Address,100,303,True,3/17/25 23:58,R_5KfNu0P1tFUS21T,anonymous,EN,0.899999976,,0,0,,Agree,Female,December,30,2011,,,,Hispanic or Latino/a,,,White,,,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",White settlement ,Texas,Yes,iPhone,No,,Yes,Screen time,7 days,2 hours or less,,Baddie lily,Everything normal ,A moderate amount,A lot,A moderate amount,A lot,A lot,Yes is mostly influencer that have that type situation but is there going day by day life.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4IizEBVfkqRxut0lET06vG,36661704,1449,,Complete
3/18/25 0:05,3/18/25 0:09,IP Address,100,186,True,3/18/25 0:09,R_522VKeCFoRkNeB6,anonymous,EN,0.899999976,,0,0,,Agree,Female,January,25,2016,,Asian,,,,,,,,Some college,Some college,"$16,000 through $24,999",Los Angeles ,CA,Yes,iPhone,Yes,Yes,Yes,parent’s control ,7 days,45 minutes or less,,Amy,More matured,A great deal,A moderate amount,A moderate amount,A lot,A great deal,None at all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0z6nCUqCpjSYZ0Tv2T3kqE,36661704,1449,,Complete
3/18/25 0:04,3/18/25 0:09,IP Address,100,302,True,3/18/25 0:09,R_5ja2gKprwGLs1ZK,anonymous,EN,0.899999976,,0,10,,Agree,Male,January,3,2014,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Houston,Texas,Yes,iPhone,No,No,No,no,7 days,More than 2 hours,,None,no,A great deal,A great deal,A lot,A lot,A great deal,"I am aware that some YouTube content includes stereotypes, violence, and swearing, which can be concerning for parents, especially in videos not properly labeled for children.       ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6Yrmbpnco5q3S8aVXxseOo,36661704,1449,,Complete
3/18/25 0:11,3/18/25 0:13,IP Address,100,158,True,3/18/25 0:13,R_3uQFOTsQCE0zaNZ,anonymous,EN,0.899999976,,0,5,,Agree,Female,August,6,2011,,,,,,,White,,,Some college,Less than high school,"$25,000 through $34,999",Niles ,Ohio,Yes,Android phone,Yes,No,No,Na,1 day,45 minutes or less,,Unknown ,No,A lot,A great deal,A moderate amount,A lot,A moderate amount,No concerns ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1YUbKU68VaL37EMZomxOfW,36661704,1449,,Complete
3/18/25 0:34,3/18/25 0:37,IP Address,100,168,True,3/18/25 0:37,R_7daSIfodyToiCy9,anonymous,EN,0.899999976,,0,5,,Agree,Female,October,5,2011,,,,,,,White,,,Some college,High school degree or equivalent,"$50,000 through $74,999",Fort dodge,Iowa,Yes,Android phone,Yes,Yes,No,,5 days,1 hour or less,,Music videos,No comment,A moderate amount,A moderate amount,A little,A lot,A moderate amount,Sometimes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0RQxaQbtrdTzcjZEnMvxfe,36661704,1449,,Complete
3/18/25 0:28,3/18/25 0:40,IP Address,100,738,True,3/18/25 0:40,R_1ekop0xjKLcHxgP,anonymous,EN,0.899999976,,0,0,,Agree,Female,July,11,2012,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",BRONX-NY,NY,Yes,Android tablet,Yes,Yes,Yes, I’ve set controls so they can only watch age-appropriate stuff and can’t comment on videos or anything. Keeps it chill!,6 days,1 hour or less,,Diy crafts,"i’ve noticed my kid gets kinda hyper after watching youtube, like they’re all amped up from the fast-paced videos. it’s not terrible, but i do worry about how it affects their attention span. like, they’ll watch something for 5 seconds and then swipe to the next thing—it’s like they’re training their brain to not focus",A lot,A lot,A great deal,A lot,A moderate amount,"my teenager watching these prank videos that were just way too over the top and sometimes kinda mean-spirited. Some of the channels just glorify causing chaos, and it worries me they might think that’s okay behavior in real life. I had to sit them down for a little chat about it",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,28q7chRmfwF2Y4ZrzeZ7BI,36661704,1449,,Complete
3/18/25 0:40,3/18/25 0:42,IP Address,100,167,True,3/18/25 0:42,R_7WMepjl8NRDDq5k,anonymous,EN,1,,0,5,,Agree,Male,September,21,2011,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",,,Yes,iPad tablet,No,Yes,Yes,,6 days,1 hour or less,,nicky,this is easy,A moderate amount,A lot,A moderate amount,A lot,A moderate amount,this is very good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4VoZwSVrzmlf06d5e4HfKG,36661704,1449,,Complete
3/18/25 0:25,3/18/25 0:47,IP Address,100,1304,True,3/18/25 0:47,R_5pMjftsNQgGlqnv,anonymous,EN,0.899999976,,0,5,,Agree,Female,January,1,2016,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Okmulgee,Oklahoma,Yes,Android tablet,Yes,Yes,Yes,using google one ,5 days,1 hour or less,,cartoon net work ,doing nothing ,A great deal,A lot,A great deal,A lot,A great deal,yes it was about swearing ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,76xNmgpLU2C17Dsi8KmMwk,36661704,1449,,Complete
3/18/25 0:55,3/18/25 1:01,IP Address,100,380,True,3/18/25 1:01,R_5pfhl8T9BZa2fw7,anonymous,EN,0.899999976,,0,5,,Agree,Female,May,2,2012,,,Black or African American,,,,,,,Less than high school,Less than high school,"Less than $5,000",Jackson TN,Il,Yes,Android phone,Yes,Yes,Yes,Parental Control,5 days,More than 2 hours,,Peppa Pig ,Nth,A great deal,A lot,A moderate amount,A lot,A great deal,NA,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,63uAi0GXH8SauZeeKW8doJ,36661704,1449,,Complete
3/18/25 1:01,3/18/25 1:06,IP Address,100,314,True,3/18/25 1:06,R_6iDYuhpU7115fmM,anonymous,EN,0.699999988,,0,5,,Agree,Female,July,10,2014,American Indian or Alaska Native,,,Hispanic or Latino/a,,,,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$35,000 through $49,999",Pittsburgh ,PA,Yes,Android tablet,No,No,No,,7 days,More than 2 hours,,Peppa pig ,He likes to watch cartoons mostly it's just I watch regular TV,A moderate amount,A lot,A little,A lot,A moderate amount,None ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2sgyubBxkzfQukoIA1UH92,36661704,1449,,Complete
3/18/25 1:06,3/18/25 1:18,IP Address,100,756,True,3/18/25 1:18,R_79ujfrIm625ixkd,anonymous,EN,1,,0,5,,Agree,Male,May,1,2014,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Clayton ,NC,Yes,iPhone,Yes,Yes,No,,7 days,30 minutes or less,,Cocomelon,"I notice my child gets really excited and talks a lot about what they watched, especially when it's something fun or educational. Sometimes, they get frustrated when screen time is over, which concerns me a little. I’m surprised by how quickly they pick up new phrases or songs from YouTube videos.",A great deal,A lot,A moderate amount,A lot,A great deal,"No , I have never experience any disturbing content on YouTube and concern about.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5qWUclzyZQu5b75gCtzkUO,36661704,1449,,Complete
3/18/25 1:15,3/18/25 1:19,IP Address,100,204,True,3/18/25 1:19,R_5D17o4w7jsPdHGO,anonymous,EN,0.899999976,,0,5,,Agree,Male,May,14,2014,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Los Angeles ,CA,Yes,iPhone,Yes,No,Yes,Censorsship ,7 days,More than 2 hours,,Blippi,They learned alot more,A great deal,A great deal,A lot,A lot,A lot,Looking at nudity ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3jZi3BVSR5jgbLyBc93oUt,36661704,1449,,Complete
3/18/25 1:24,3/18/25 1:26,IP Address,100,135,True,3/18/25 1:26,R_5LoLxSPMCaEXtBf,anonymous,EN,0.5,,0,5,,Agree,Male,July,7,2012,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",New york ,NY,Yes,Android tablet,No,Yes,No,,5 days,2 hours or less,,Beast,He's more composed and exciting ,A great deal,A great deal,A great deal,A lot,A great deal,"Nope, I haven't ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,44fFCHXZybLIzalSvsFjXV,36661704,1449,,Complete
3/18/25 1:22,3/18/25 1:32,IP Address,100,588,True,3/18/25 1:32,R_1mzRCCMq2UM5IY1,anonymous,EN,0.899999976,,0,5,,Agree,Male,July,26,2014,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Minneapolis,Minnesota,No,iPhone,No,Yes,No,,5 days,2 hours or less,,Mrbeast,yeah,A great deal,A great deal,A great deal,A lot,A great deal,Later.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,47WXVFXWV1gDUlSJwLqJzi,36661704,1449,,Complete
3/18/25 1:29,3/18/25 1:34,IP Address,100,265,True,3/18/25 1:34,R_1ZV3qtIRE1Vz8iZ,anonymous,EN,0.600000024,,0,0,,Agree,Female,June,6,2011,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",Redmond ,Wa,Yes,iPhone,No,,Yes,Screen time limit,7 days,2 hours or less,,Kia cenat ,While on YouTube she gets aggravated if you need her to do something ,A great deal,A great deal,A great deal,A lot,A great deal,She watches a high school show that talks about sex,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1hLa5OBTiqzxGLmKRkM6Nx,36661704,1449,,Complete
3/18/25 1:45,3/18/25 1:53,IP Address,100,469,True,3/18/25 1:53,R_7lJrgjjOTUZNFNF,anonymous,EN,0.899999976,,0,5,,Agree,Male,July,5,2015,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",bronx,new york,Yes,iPhone,Yes,Yes,No,no,5 days,1 hour or less,,Ryan's world,"After spending time on YouTube, I’ve noticed my child becomes more focused on specific interests, but I'm concerned about too much screen time affecting their attention span. ",A great deal,A lot,A great deal,A lot,A great deal,"Yes, I’ve noticed some questionable content, like inappropriate language on certain prank channels, which raised concerns about what my child is exposed to.    ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0NRvVJTnZjWy8a33DmoTVJ,36661704,1449,,Complete
3/18/25 1:39,3/18/25 1:57,IP Address,100,1059,True,3/18/25 1:57,R_7bzozRj4d2RIutz,anonymous,EN,1,,0,20,,Agree,Female,August,13,2015,,,,Hispanic or Latino/a,,,,,,Some college,Some college,"$75,000 through $99,999",Los Angeles,California,Yes,iPad tablet,No,Yes,Yes,,4 days,More than 2 hours,,Lanky Box,I do notice that he asks questions about what he hears on youtube. I think that he is laughing for the majority of the time afterwards. ,A lot,A lot,A lot,A lot,A lot,He doesn't really come across violence and swearing types of videos. Youtube kids does a very good job of filtering the videos my son watches. ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ZxaxSe5yzdCACo7lU6DmF,36661704,1449,,Complete
3/18/25 2:12,3/18/25 2:15,IP Address,100,200,True,3/18/25 2:15,R_3MFIfgIA4GHvsmJ,anonymous,EN,0.800000012,,0,5,,Agree,Male,May,12,2011,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$25,000 through $34,999",Minneapolis,MN,Yes,iPad tablet,Yes,Yes,Yes,Violent and sexual content,5 days,More than 2 hours,,Mr Beast,My child is a little more curious,A lot,A lot,A lot,A lot,A lot,I have worried about this before.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6AbY9sWf9DUTKDizeIC93Y,36661704,1449,,Complete
3/18/25 2:19,3/18/25 2:25,IP Address,100,345,True,3/18/25 2:25,R_3uNf8ArCIAjS7ip,anonymous,EN,0.699999988,,0,5,,Agree,Female,August,24,2012,,,,Hispanic or Latino/a,,,White,,,Some college,Some college,"$35,000 through $49,999",Fort Wayne ,IN,Yes,iPhone,No,No,No,,3 days,45 minutes or less,,Mr. Beast,"Sometimes she is excited to show me one of the new videos posted by her favorite streamers if it resonated with her. A lot of bloggers she follows post feel good content or have videos focused on helping others, which I think has a positive impact on her.",A moderate amount,A moderate amount,A moderate amount,A lot,A little,"Yes, sometimes when one or more of my kids is on YouTube shorts, a video will come across their feet that is not appropriate or off-topic from what they were originally  watching. Some of these can be inappropriate at times, due to their violent or sexual nature.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4TEcxzOJrHsAfP56CBhDDR,36661704,1449,,Complete
3/18/25 2:26,3/18/25 2:33,IP Address,100,425,True,3/18/25 2:33,R_3bQEayJeXmpxNOF,anonymous,EN,1,,0,5,,Agree,Male,June,1,2012,,,Black or African American,,,,White,,Multiracial,Some college,High school degree or equivalent,"$50,000 through $74,999",Ashley ,OH,No,Android tablet,No,,No,,7 days,1 hour or less,,He doesn't really have a favorite person or channel to watch on YouTube ,Nothing wrong with his behavior.,A moderate amount,A moderate amount,A little,A lot,A moderate amount,No concerns at the moment on what content my child has observed on YouTube. He's good at not watching things he knows he shouldn't. ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1PqZlYzbqonNNB9Lj4sene,36661704,1449,,Complete
3/18/25 2:33,3/18/25 2:39,IP Address,100,337,True,3/18/25 2:39,R_3ubUfGPdhbOqPgR,anonymous,EN,0.800000012,,0,0,,Agree,Male,August,8,2014,,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999",Charlotte ,NC,Yes,Some other device,No,No,Yes,,7 days,More than 2 hours,,Bluey,No concerns or problems.,A great deal,A great deal,A great deal,A lot,A great deal,Some dating and relationship podcasts using foul language.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6AqmHzSxNpkmoXNP9xujdN,36661704,1449,,Complete
3/18/25 2:42,3/18/25 2:45,IP Address,100,147,True,3/18/25 2:45,R_7qVD0tYwYi3iLMF,anonymous,EN,0.899999976,,0,5,,Agree,Male,September,15,2014,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Florida,Florida,No,Android tablet,Yes,Yes,Yes,Good,7 days,More than 2 hours,,Coco melon ,Is good,A little,A moderate amount,A moderate amount,A lot,A moderate amount,Is good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1M9xTlbRV6mTU3oT636zkE,36661704,1449,,Complete
3/18/25 2:45,3/18/25 2:51,IP Address,100,348,True,3/18/25 2:51,R_61tHQFld1FLej0B,anonymous,EN,1,,0,0,,Agree,Male,January,1,2016,,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Northborough,MA,Yes,iPad tablet,Yes,Yes,Yes,Screen time out,3 days,2 hours or less,,Moana,There is nothing am concerned about,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1t0nDIpOXpUjQIptAm2NTd,36661704,1449,,Complete
3/18/25 3:01,3/18/25 3:05,IP Address,100,275,True,3/18/25 3:06,R_1KM2Dn3su5HwgUN,anonymous,EN,1,,0,0,,Agree,Male,February,2,2014,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",New York ,New York,Yes,Android phone,Yes,,Yes,It's very good ,2 days,45 minutes or less,,It's very good for me ,Great ,A lot,A lot,A great deal,A lot,A great deal,Very good for me ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4g1Z1esPSCxysi5xACXJCP,36661704,1449,,Complete
3/18/25 3:10,3/18/25 3:15,IP Address,100,272,True,3/18/25 3:15,R_3rSXo5bCxXmiMJX,anonymous,EN,1,,0,0,,Agree,Male,September,6,2016,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999",Syracuse ,Ny,Yes,iPhone,Yes,Yes,Yes,Screen limited and purchases ,7 days,More than 2 hours,,Fan nugget girlfan ,No,A great deal,A great deal,A lot,A lot,A great deal,Many safety and appropriate language ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4BnMvrkP2zEqpHvSJrmOHw,36661704,1449,,Complete
3/18/25 3:09,3/18/25 3:18,IP Address,100,508,True,3/18/25 3:18,R_1QlqYpNXomzPdCJ,anonymous,EN,1,,0,5,,Agree,Male,August,28,2016,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",San Saba,TX,No,Android tablet,Yes,Yes,Yes,Age range blocking mature content ,3 days,More than 2 hours,,Minecraft ,The child rushes back to watch YouTube videos to the point of crying if not allowed to watch.,A moderate amount,A lot,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5cUZZi5t1TxK5beZw2sR3o,36661704,1449,,Complete
3/18/25 3:22,3/18/25 3:26,IP Address,100,212,True,3/18/25 3:26,R_3vf005R5UeaaHjX,anonymous,EN,0.899999976,,0,0,,Agree,Male,June,3,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",USA,,Yes,iPhone,Yes,Yes,Yes,YES,5 days,1 hour or less,,Mr.Beast,nice,A lot,A lot,A great deal,A lot,A lot,very nice,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2axtyiAd0lnJjG4xs8aD7E,36661704,1449,,Complete
3/18/25 3:37,3/18/25 3:44,IP Address,100,430,True,3/18/25 3:44,R_6EhthX3CP3vEBmu,anonymous,EN,0.800000012,,0,20,,Agree,Male,January,10,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Chicago,Illinois,Yes,iPhone,Yes,Yes,Yes,I controls everything about my child  ,7 days,More than 2 hours,,MrBeast,No everything is normal ,A little,A lot,A great deal,A lot,A great deal,"Yes, some YouTube videos have swearing, violence, or stereotypes. Parental supervision is important.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,74NSmonYPALoqWeozxq0UZ,36661704,1449,,Complete
3/18/25 3:58,3/18/25 4:04,IP Address,100,325,True,3/18/25 4:04,R_3szWLWqfeH0Zbo8,anonymous,EN,0.899999976,,0,0,,Agree,Female,June,29,2016,,,,Hispanic or Latino/a,,,,,,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999",Grand Rapids ,Mi,Yes,iPad tablet,No,,Yes,Just not watching certain channels ,7 days,1 hour or less,,Peppa pig,Nothing,A little,A little,A lot,A lot,A little,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,13xhSwllGk1NxnuGJNbZhK,36661704,1449,,Complete
3/18/25 4:13,3/18/25 4:17,IP Address,100,239,True,3/18/25 4:17,R_6je81dCakmOwSdP,anonymous,EN,0.600000024,,0,0,,Agree,Female,January,11,2011,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",Paulsboro ,Nj,Yes,iPad tablet,Yes,No,No,,7 days,More than 2 hours,,Mr beast,No my child behaves the same before and after ,A moderate amount,A lot,A moderate amount,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2BEb2CDKOYZvIkuRRmzeVh,36661704,1449,,Complete
3/18/25 4:01,3/18/25 4:19,IP Address,100,1110,True,3/18/25 4:19,R_1ukRMTp5gS4ZPQl,anonymous,EN,1,,0,0,,Agree,Female,May,10,2013,,,Black or African American,,,,,,,Doctoral degree,"Master's degree (e.g. MA, MS)","$100,000 or greater",Norfolk,Virginia,Yes,iPad tablet,Yes,Yes,Yes,Screen Time Limits,7 days,2 hours or less,,MrBeast,Increased screen attachment,A lot,A lot,A lot,A lot,A lot,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,63T5EtBFUSNTMf2R77f4wm,36661704,1449,,Complete
3/18/25 4:27,3/18/25 4:35,IP Address,100,472,True,3/18/25 4:35,R_1RNQ8wIpl8RQWkg,anonymous,EN,0.899999976,,0,0,,Agree,Female,September,20,2011,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Acworth ,GA,Yes,Android tablet,Yes,No,No,,5 days,1 hour or less,,Unsure ,She's open to connecting with other kids and it's surprising because she isn't as shy anymore.,None at all,A little,A moderate amount,A lot,A little,The only ones that struck a nerve with me were any involving pranks by kids on their parents. These also involved the child acting as if their the one in charge and I don't like that.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0tq8xyqtHsVXvGaXnCK2cQ,36661704,1449,,Complete
3/18/25 4:34,3/18/25 4:36,IP Address,100,173,True,3/18/25 4:36,R_5MzMM2BekGtjyD3,anonymous,EN,0.899999976,,0,0,,Agree,Male,October,19,2016,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Florida,Florida,No,Android phone,No,No,No,videos,6 days,45 minutes or less,,educational,good moral,None at all,A little,A moderate amount,A lot,A little,good for all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6S8PgzA3DOzUsAG7WBmiOB,36661704,1449,,Complete
3/18/25 4:44,3/18/25 4:49,IP Address,100,284,True,3/18/25 4:49,R_6hNk4L02vOIujnP,anonymous,EN,0.899999976,,0,0,,Agree,Male,October,10,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",georgia,georgia,Yes,iPad tablet,No,No,Yes,very nice,4 days,30 minutes or less,,nike,very good,A great deal,A lot,A lot,A lot,A moderate amount,very good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1j2McVTv5rW4aXKkYL0ijd,36661704,1449,,Complete
3/18/25 4:46,3/18/25 4:57,IP Address,100,650,True,3/18/25 4:57,R_7s6Oi05VS0qKE5x,anonymous,EN,0.899999976,,0,0,,Agree,Male,September,26,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",cook,NY,Yes,Android tablet,Yes,Yes,Yes,YES,5 days,30 minutes or less,,very good,very good and very nice ,A great deal,A lot,A great deal,A lot,A great deal,very good and very nice ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4mv21eGsKs35gS1GpUVaU1,36661704,1449,,Complete
3/18/25 4:55,3/18/25 4:59,IP Address,100,230,True,3/18/25 4:59,R_1gbVR9VWA9s4o1X,anonymous,EN,1,,0,0,,Agree,Female,May,30,2013,,,,,,,White,,,Some college,Some college,"$100,000 or greater",Louisville ,KY,Yes,iPhone,Yes,No,No,,3 days,1.5 hours or less,,Moriah Elizabeth ,Not really ,A moderate amount,A lot,A lot,A lot,A moderate amount,"Yes, on video games channels and I don't allow it to be watched anymore",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ggfjgKtHhhUC6H0IoGgPY,36661704,1449,,Complete
3/18/25 5:00,3/18/25 5:05,IP Address,100,256,True,3/18/25 5:05,R_3xhYa1ijLOlSh2N,anonymous,EN,1,,0,0,,Agree,Male,May,13,2011,,,,,,,White,,,Some college,Some college,"$12,000 through $15,999",Rhinelander,Wisconsin,Yes,iPhone,Yes,No,No,,7 days,More than 2 hours,,Multiple,Addiction,A little,A little,A little,A lot,A little,Yes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,67Zu4SztYLX1XUzOd7TpIY,36661704,1449,,Complete
3/18/25 5:09,3/18/25 5:11,IP Address,100,144,True,3/18/25 5:11,R_6Ph6GWPaJcgark8,anonymous,EN,0.600000024,,0,0,,Agree,Male,April,30,2015,,,,,,,White,,,Some college,High school degree or equivalent,"$16,000 through $24,999",Manchester ,Ky,Yes,Android phone,No,No,Yes,Parental control ,7 days,1.5 hours or less,,Jeffy,Nothing ,A moderate amount,A moderate amount,A little,A lot,A moderate amount,Yes from jeffy,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1Rxj2biu2ZzsNnhXl0YjuR,36661704,1449,,Complete
3/18/25 5:13,3/18/25 5:16,IP Address,100,189,True,3/18/25 5:16,R_72GiX25AIajYX4q,anonymous,EN,1,,0,0,,Agree,Male,July,14,2014,,,,Hispanic or Latino/a,,,,,,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$75,000 through $99,999",Yonkers ,New York,Yes,iPad tablet,Yes,Yes,Yes,screen time limits ,7 days,1.5 hours or less,,Mr Beast ,I notice that they become more talkative about the things they were able to see on their tablet ,A great deal,A lot,A lot,A lot,A great deal,i have not had any issues with this kind of content on youtube kids ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3SatdW2FK3MvhR3PoKa0wb,36661704,1449,,Complete
3/18/25 5:19,3/18/25 5:21,IP Address,100,148,True,3/18/25 5:21,R_5ZWBq74NiDIzGJX,anonymous,EN,1,,0,0,,Agree,Female,July,12,2012,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",philadelphia,pa,Yes,iPhone,Yes,Yes,Yes,time and content,3 days,30 minutes or less,,not sure,nothing diff,A little,A little,A little,A lot,A little,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,72fWnKrnbS3DcWzN65z2aa,36661704,1449,,Complete
