StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
2025-03-18 08:46:28,2025-03-18 08:50:25,IP Address,97.85.249.29,100,237,True,2025-03-18 08:50:26,R_3BQPJctrPt2UFgD,,,,,38.4539,-90.328,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,August,8,2012,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Las Vegas.,Nevada,Yes,iPhone,Yes,No,Yes,Age restrictions and screen time.,7 days,2 hours or less,,TT: Reckers,,None at all,A little,A moderate amount,A lot,A great deal,"No I have parental controls in place,",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6ZqPF4fL6B0hTNdb5NfMYn,36661704,1449,,Complete
2025-03-18 08:53:50,2025-03-18 08:56:59,IP Address,97.75.132.89,100,188,True,2025-03-18 08:56:59,R_1ZOj1SiX8pSWNs6,,,,,36.002,-80.0004,anonymous,EN,1,,0,0,,Agree,Female,June,15,2016,White,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Greensboro,NC,No,Some other device,No,No,Yes,mom and dad choose the show,1 day,30 minutes or less,,Blippi,Nothing,A little,A great deal,A little,A lot,None at all,Spoiled children who get what they want,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7pDeEKxdVyWbd37OTptyBf,36661704,1449,,Complete
2025-03-18 08:56:28,2025-03-18 08:58:23,IP Address,,100,114,True,2025-03-18 08:58:23,R_7cWqAiDYBIB992F,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,June,13,2012,Hispanic or Latino/a,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Seguin ",TX,Yes,Android tablet,Yes,Yes,Yes,"Restriction on time ",2 days,More than 2 hours,,The phawx,"Nothing really surprising ",A great deal,A lot,A great deal,A great deal,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,2GWkLcrdAUJMzDc3u5JYEb,36661704,,,
2025-03-18 08:57:20,2025-03-18 09:02:01,IP Address,99.118.24.178,100,280,True,2025-03-18 09:02:02,R_3OH1ogpDLIf8Gvh,,,,,33.6026,-84.4769,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,January,15,2015,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Atlanta,Georgia,Yes,Android phone,No,No,Yes,Adult content,6 days,45 minutes or less,,Cartoons,Still the same.,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,I don't have them.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1ifFrTB3SVltq1GDkSdHRa,36661704,1449,,Complete
2025-03-18 09:00:13,2025-03-18 09:02:07,IP Address,,100,113,True,2025-03-18 09:02:07,R_72K9y1ANFc9P6o7,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,November,9,2018,White,Doctoral degree,Doctoral Degree,"$100,000 or greater",pa,pa,No,iPhone,No,No,Yes,unite states,7 days,1 hour or less,,nice to watch,lovely,A great deal,A lot,A lot,A great deal,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5UtgMqHzLzNcGC138rAwcs,36661704,,,
2025-03-18 08:45:44,2025-03-18 09:38:42,IP Address,,100,3178,True,2025-03-18 09:38:43,R_1oM6UZ9TWhsyfEl,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,March,13,2014,Hispanic or Latino/a,High school degree or equivalent,High school degree or equivalent,"$100,000 or greater","Keyport ",NJ,Yes,iPhone,Yes,Yes,No,,6 days,2 hours or less,,"Mr beast ",,A little,A little,A moderate amount,A lot,A little,"I have Not experienced any problems ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,3,OQ_End,,anonymous,.70,10,USA,220,1,7bQ0GzmzDHKPBY3RmCEpiN,36661704,,,
2025-03-18 09:15:25,2025-03-18 09:39:40,IP Address,,100,1455,True,2025-03-18 09:39:41,R_32JS7n1eK1FdGra,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,May,16,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",atlana,ga,Yes,iPhone,Yes,No,Yes,mobile,7 days,More than 2 hours,,",mr beast",I will made the world better then all,A great deal,A lot,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,25sDDp6lslMXEfHjovW7F8,36661704,,,
2025-03-18 09:25:23,2025-03-18 10:16:31,IP Address,76.38.93.111,100,3068,True,2025-03-18 10:16:32,R_5QzlfBn8Myrr1qd,,,,,34.9541,-78.7395,anonymous,EN,1,,0,0,,Agree,Male,January,22,2011,Black or African American,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Houston,TX,Yes,Android phone,Yes,No,No,,5 days,More than 2 hours,,Mr beast,There's nothing concerning about it.,A moderate amount,A little,A moderate amount,A lot,A great deal,I haven't experienced these concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2s46YNEPv8tXSjpcPUviMi,36661704,1449,,Complete
2025-03-18 09:00:22,2025-03-18 10:19:58,IP Address,,100,4776,True,2025-03-18 10:19:59,R_7LM3LyIfVn1w4CB,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,July,15,2016,Hispanic or Latino/a,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Boulder,Colorado,Yes,Android phone,Yes,Yes,Yes,What they can view. Explicit.,3 days,1 hour or less,,Mr. Beast,I am concerned about them seeing explicit materials.,A lot,A lot,A lot,A lot,A great deal,I have. Sometimes they slip through the cracks.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,3,OQ_End,,anonymous,.70,10,USA,220,1,7tr6v9d1q9It4iPMuInVgb,36661704,,,
2025-03-18 11:21:25,2025-03-18 11:31:52,IP Address,70.115.109.168,100,627,True,2025-03-18 11:31:52,R_3hFjlQTw0xQra4F,,,,,32.9473,-96.7028,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,April,12,2012,Black or African American,Some college,Other,Do not know,Texas,Texas,Yes,Android phone,No,Yes,Yes,What is your favorite dog name,6 days,Other,2,"I don’t know ",Ok,A moderate amount,A little,A moderate amount,A lot,A lot,"Everything is fine with my child ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3T5CAUow0yFWyauex69dqd,36661704,1449,,Complete
2025-03-18 11:34:51,2025-03-18 11:37:47,IP Address,167.253.80.51,100,175,True,2025-03-18 11:37:47,R_5gMDXBGBqZFQxjk,,,,,37.751,-97.822,anonymous,EN,1,,0,0,,Agree,Male,July,18,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Yeagertown,PA,Yes,Android phone,Yes,Yes,Yes,mechanisms,6 days,30 minutes or less,,Mr Beast,No concern,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7MDZ7aGa0uROh0LXHHodhX,36661704,1449,,Complete
2025-03-18 11:36:51,2025-03-18 11:40:15,IP Address,,100,204,True,2025-03-18 11:40:16,R_6hyJzz17ISlRYeg,,,,,,,anonymous,EN,0.8999999761581421,true,100,10,2025-03-18 07:00:14,Agree,Male,June,12,2017,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999","Chicago ",Illinois,Yes,Android phone,Yes,No,Yes,"Everything ",6 days,More than 2 hours,,Mr beast,No,A moderate amount,A little,A moderate amount,A moderate amount,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,2mo8wmSQDDvqWwnecs1aJ2,36661704,,,
2025-03-18 11:34:33,2025-03-18 11:40:25,IP Address,68.133.91.220,100,351,True,2025-03-18 11:40:26,R_7E51b5BBJSdPGSa,,,,,42.9685,-78.7492,anonymous,EN,1,,0,0,,Agree,Male,March,10,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",New York,New York,Yes,iPad tablet,Yes,Yes,Yes,apple,7 days,More than 2 hours,,anime and cartoon,some subscreption,A great deal,A lot,A great deal,A lot,A great deal,great for me and very nice tome,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6uj4aXgTyzIdbviWHXgTiC,36661704,1449,,Complete
2025-03-18 12:03:21,2025-03-18 12:07:35,IP Address,174.242.77.16,100,253,True,2025-03-18 12:07:36,R_5dWSAcHKm9a18Et,,,,,42.3603,-71.0818,anonymous,EN,0.8999999761581421,,0,10,,Agree,Female,June,10,2014,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",New York,New York,Yes,Android phone,No,No,No,,5 days,2 hours or less,,Santa,There is nothing to worry about.,A great deal,A lot,A lot,A lot,A lot,There is nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3nGQavFJhkaLWUDX7CLhHr,36661704,1449,,Complete
2025-03-18 12:02:14,2025-03-18 12:12:10,IP Address,172.58.116.62,100,596,True,2025-03-18 12:12:11,R_7irOmD52xuNZ71S,,,,,33.7256,-117.9119,anonymous,EN,1,,0,0,,Agree,Male,March,4,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",fresno,ca,Yes,Android phone,Yes,Yes,Yes,device account,7 days,1.5 hours or less,,cocomelon,i like it,A lot,A moderate amount,A great deal,A lot,A great deal,"no , but asome people do that",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,65f3jRVZPzTy3GxxuLh1xi,36661704,1449,,Complete
2025-03-18 12:20:29,2025-03-18 12:22:17,IP Address,172.56.7.48,100,108,True,2025-03-18 12:22:18,R_6OkvvAN79SZYCdL,,,,,42.9339,-78.8046,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,August,9,2017,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999","Rochester ",NY,Yes,iPhone,No,No,Yes,"Screen time ",3 days,15 minutes or less,,"Nobody ",Tired eyes,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0xGWuiqMJPzTNtw7ooopEF,36661704,1449,,Complete
2025-03-18 12:19:31,2025-03-18 12:22:41,IP Address,47.32.149.20,100,189,True,2025-03-18 12:22:42,R_3pYhsrUl0a6mEkF,,,,,37.7399,-120.9347,anonymous,EN,1,,0,0,,Agree,Female,February,14,2016,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Modesto,Ca,No,Some other device,No,No,Yes,Only her channels,2 days,15 minutes or less,,Disney,New dolls,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,No  has her own channels  parents watch with them,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6Uq8BB2qF8BqGuNjWn7P3o,36661704,1449,,Complete
2025-03-18 12:34:09,2025-03-18 12:37:17,IP Address,73.50.232.175,100,188,True,2025-03-18 12:37:18,R_7k0TE4SL8WC2jOT,,,,,41.8229,-86.2566,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,November,28,2012,White,Some college,High school degree or equivalent,"$100,000 or greater",Niles,Michigan,Yes,Android tablet,Yes,No,Yes,"I don't remember ",7 days,More than 2 hours,,Preston,There is nothing that concerns me,A moderate amount,A great deal,A moderate amount,A lot,A great deal,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1rYw332Ejl9wjkZGqHIVWj,36661704,1449,,Complete
2025-03-18 12:32:26,2025-03-18 12:37:23,IP Address,209.215.133.1,100,296,True,2025-03-18 12:37:23,R_1RpCj42cMpxi229,,,,,43.0477,-88.004,anonymous,EN,0.6000000238418579,,0,0,,Agree,Female,January,17,2013,White,Some college,Some college,"$25,000 through $34,999",Neenah,Wi,Yes,Android tablet,Yes,Yes,Yes,Age restrictions and media content,5 days,30 minutes or less,,Raw fam,They have more interests and wanna do the things they see,A lot,A lot,A lot,A lot,A little,"No they ain't allowed to watch stuff like that ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,51tjiJFUFLESAVbgmZHwPt,36661704,1449,,Complete
2025-03-18 12:40:01,2025-03-18 12:48:55,IP Address,172.58.134.20,100,533,True,2025-03-18 12:48:55,R_7QnuwD5UmB8zjdz,,,,,25.8153,-80.3577,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,January,6,2014,White,,"Master's degree (e.g. MA, MS)","$100,000 or greater",Texas,Texas,Yes,Android tablet,Yes,Yes,Yes,unwanted or sexual content,7 days,1 hour or less,,mr best and cartoon channel,yes they learn something new and learn about modern technology,A great deal,A great deal,A great deal,A lot,A great deal,nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6xUhmOzZ89u25YBadrDgGU,36661704,1449,,Complete
2025-03-18 12:44:57,2025-03-18 12:50:58,IP Address,167.253.80.119,100,361,True,2025-03-18 12:50:59,R_3hRSsDgH9Yk1g7o,,,,,37.751,-97.822,anonymous,EN,0.800000011920929,,0,10,,Agree,Female,April,21,2014,White,Less than high school,Some college,"$100,000 or greater",Mifflin,Pennsylvania,Yes,Android tablet,Yes,No,No,very nicely,7 days,More than 2 hours,,Blippi,"Concerns often arise about screen time, exposure to inappropriate content or overly commercialized messages.",A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Many parents do report encountering concerns about certain YouTube content particularly when it includes stereotypes, inappropriate language or themes of violence.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5bj5zZsnKQXzRivELu4h6r,36661704,1449,,Complete
2025-03-18 12:47:19,2025-03-18 12:53:12,IP Address,23.115.147.230,100,353,True,2025-03-18 12:53:13,R_3wzTM3mQ1CvPo9s,,,,,26.4141,-80.0972,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,February,25,2012,Black or African American,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Saint Louis,MO,Yes,Android phone,Yes,Yes,Yes,Anti-virus,7 days,More than 2 hours,,"Selena Gomez ","After using YouTube, my child seems to be more enlightening, and very excited about children’s programs.",A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6gBZ3VeFiuGd9ObTDIhziS,36661704,1449,,Complete
2025-03-18 13:11:51,2025-03-18 13:14:23,IP Address,,100,152,True,2025-03-18 13:14:24,R_6372kQJsqF1duxj,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,January,8,2015,Black or African American,High school degree or equivalent,High school degree or equivalent,"Less than $5,000","Greensboro ",NC,No,Android phone,No,No,No,,7 days,More than 2 hours,,None,Bad,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,31L3VNasp2Gy08HWbfCr83,36661704,,,
2025-03-18 12:20:35,2025-03-18 13:16:15,IP Address,75.140.39.130,100,3339,True,2025-03-18 13:16:15,R_7hnAxAZnXztO1ZI,,,,,39.5502,-119.7207,anonymous,EN,0.8999999761581421,,0,5,,Agree,Male,August,18,2011,Hispanic or Latino/a,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",reno,nevada,Yes,iPad tablet,Yes,Yes,Yes,all of the parental controls,7 days,2 hours or less,,most favorite person to watch would be kyle,notice some very unregular activites that they doesnt usually do,A great deal,A lot,A moderate amount,A lot,A great deal,no channels recently,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5MJU5OZUBH4Mtuzt78bEWX,36661704,1449,,Complete
2025-03-18 13:14:59,2025-03-18 13:17:03,IP Address,,100,124,True,2025-03-18 13:17:04,R_7aJIGE2QykMCrkA,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,March,29,2011,White,High school degree or equivalent,High school degree or equivalent,"$5,000 through $11,999","Carmichael ",Pa,Yes,Android tablet,No,No,No,,7 days,2 hours or less,,I do not know,None,A moderate amount,A moderate amount,A moderate amount,None at all,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,1ogvbSdbi3IBx8bAbBkwdb,36661704,,,
2025-03-18 13:13:16,2025-03-18 13:17:57,IP Address,107.198.47.4,100,280,True,2025-03-18 13:17:57,R_6kIDnvnbI8hpAko,,,,,33.3601,-82.0084,anonymous,EN,1,,0,10,,Agree,Male,April,19,2016,Asian,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Millen,Georgia,No,Some other device,No,No,No,,5 days,45 minutes or less,,Blippi,He became anxious everytime I turn off the device.,A great deal,A great deal,A moderate amount,A lot,A moderate amount,There are some ads that is not appropriate for my child age. and some videos are irrelevant for what my child searching on youtube.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4UmIvwUwjDCXEh5J7dQcRN,36661704,1449,,Complete
2025-03-18 13:24:58,2025-03-18 13:31:00,IP Address,,100,361,True,2025-03-18 13:31:01,R_1bZvQ4SS1qrKN6X,,,,,,,anonymous,EN,0.8999999761581421,,0,25,,Agree,Male,April,9,2012,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Columbia,TN,Yes,iPhone,Yes,Yes,Yes,yes youtube control,7 days,2 hours or less,,neckdolen,very good,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,69wCjafLKAfvl6hwH5NQ9B,36661704,,,
2025-03-18 13:28:33,2025-03-18 13:31:24,IP Address,172.56.32.112,100,170,True,2025-03-18 13:31:24,R_31dopFm0KoI1PwN,,,,,38.9635,-76.9672,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,January,14,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Atlanta,Georgia,Yes,iPhone,Yes,Yes,No,ME,7 days,More than 2 hours,,MR BREAST,,A lot,A lot,A moderate amount,A lot,A great deal,NOTHING,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3lvDX7QJQgguDlNPWfCfJz,36661704,1449,,Complete
2025-03-18 13:30:40,2025-03-18 13:35:53,IP Address,,100,312,True,2025-03-18 13:35:54,R_6PNYQXcLkdmvPnC,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,February,4,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Clackamas,Oregon,Yes,iPhone,Yes,Yes,Yes,"Restricted content, screen time limits.",4 days,1 hour or less,,Munnikhan4779,"You might observe that your child becomes more energetic or excited after watching their favorite content. They might engage in conversations about things they’ve seen, or sometimes they may be more focused or quieter, depending on what they watched.",A moderate amount,A little,A moderate amount,A little,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6tlqlFI2EJepQF6iIcCgxP,36661704,,,
2025-03-18 13:34:47,2025-03-18 13:40:24,IP Address,69.27.68.249,100,337,True,2025-03-18 13:40:25,R_1dceq9ULRI4Y5x1,,,,,36.8348,-81.5148,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,April,13,2014,White,"Bachelor's degree (e.g. BA, BS)",Other,"$50,000 through $74,999",Lebanon,VA,No,iPhone,No,No,Yes,Parental blocks such as age related content,7 days,2 hours or less,,Jinxy,His behavior is hateful,A moderate amount,A moderate amount,A little,A lot,A little,I have witnessed swearing episodes after watching Jeff’s.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4uAcpTTXdBPljdVHulm4le,36661704,1449,,Complete
2025-03-18 13:53:17,2025-03-18 13:57:35,IP Address,71.46.254.131,100,258,True,2025-03-18 13:57:36,R_6Lwb3XbacW5wzQJ,,,,,28.4627,-81.3954,anonymous,EN,0.699999988079071,,0,0,,Agree,Female,December,23,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Orlando,FL,Yes,iPhone,Yes,Yes,Yes,parental,7 days,2 hours or less,,Carton,I think thats so good at all.,A great deal,A lot,A moderate amount,A lot,A great deal,Its so good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,37nueDMWiPpmxosWiyrwix,36661704,1449,,Complete
2025-03-18 13:59:14,2025-03-18 14:02:35,IP Address,198.109.124.3,100,201,True,2025-03-18 14:02:36,R_5YonsGBIRy4pHRB,,,,,42.3761,-83.0775,anonymous,EN,1,,0,0,,Agree,Male,July,17,2016,Black or African American,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","Detroit ",MI,No,Android tablet,Yes,Yes,Yes,Block all adult content,7 days,2 hours or less,,Jim cornette,"My child exhibits normal behavior. ",A great deal,A great deal,A great deal,A lot,A great deal,"Nothing in particular. ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7iqOehQO9agHzTsZdmCnPG,36661704,1449,,Complete
2025-03-18 14:03:43,2025-03-18 14:11:47,IP Address,107.77.226.130,100,483,True,2025-03-18 14:11:47,R_11gDPrG6yfX9M18,,,,,40.7126,-74.0066,anonymous,EN,1,,0,0,,Agree,Male,September,15,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",auburn,washington,Yes,iPad tablet,Yes,Yes,Yes,parental controls,4 days,45 minutes or less,,mr beast,no,A great deal,A great deal,A great deal,A lot,A great deal,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2RAdvmSOK4tTrHBk1bOtiy,36661704,1449,,Complete
2025-03-18 14:25:59,2025-03-18 14:28:46,IP Address,152.86.156.211,100,167,True,2025-03-18 14:28:46,R_56oFc8gdl3bqDfj,,,,,36.1041,-89.2492,anonymous,EN,1,,0,0,,Agree,Female,January,5,2015,White,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",Dyerburg,Tn,Yes,Android tablet,Yes,Yes,Yes,And restriction,7 days,2 hours or less,,"Brittany ",The like watching other kids play with toys,A moderate amount,A moderate amount,A moderate amount,A lot,A little,"Swearing ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2fQWYBvevRRQVtCpcMOfew,36661704,1449,,Complete
2025-03-18 14:26:27,2025-03-18 14:29:10,IP Address,,100,162,True,2025-03-18 14:29:11,R_3rCHDxH1FG899RH,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,March,4,2016,White,Some college,Some college,"$50,000 through $74,999",New Iberia,Louisiana,Yes,Android tablet,Yes,No,No,,5 days,2 hours or less,,"Sam and colby ",None,None at all,None at all,None at all,None at all,None at all,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,33pfImnpXErodoYHeNNubN,36661704,,,
2025-03-18 14:51:20,2025-03-18 14:54:27,IP Address,69.142.69.74,100,187,True,2025-03-18 14:54:28,R_5hLqXEu8nQYuBX7,,,,,40.3014,-74.0705,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,November,1,2011,White,Some college,Some college,"$75,000 through $99,999",long branch,nj,No,Android tablet,Yes,Yes,Yes,stop adult materials,4 days,More than 2 hours,,disney,cartoons obssesive,A lot,A moderate amount,A lot,A lot,A moderate amount,child only watches cartoons,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5wPz1r6hgztNu5iVyxXzBX,36661704,1449,,Complete
2025-03-18 14:51:35,2025-03-18 14:56:52,IP Address,72.158.7.49,100,316,True,2025-03-18 14:56:52,R_6nTwX5PgDa6y335,,,,,39.0013,-76.888,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,August,29,2016,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","Baltimore ",MD,Yes,iPhone,Yes,Yes,Yes,"Parental controls ",7 days,More than 2 hours,,Jo Jo Siwa,"She excited up beat and wants to be a social media influencer herself ",A great deal,A great deal,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1odRpKe2e2fgEaIvOMLTJ9,36661704,1449,,Complete
2025-03-18 14:54:47,2025-03-18 15:05:08,IP Address,97.140.159.9,100,620,True,2025-03-18 15:05:09,R_6digNg1Bea77Jvi,,,,,35.0221,-80.5318,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,November,11,2016,White,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999","Asheboro ",Nc,Yes,Android tablet,No,No,No,,3 days,2 hours or less,,"Gabby ",No,A little,A lot,A little,A lot,A moderate amount,"No cuz she knows what she can and can't watch if she is caught watching something she's not allowed the device is taken away for two months ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6AA1IWFIJYgcfTF0NJFQ5H,36661704,1449,,Complete
2025-03-18 15:31:08,2025-03-18 15:36:47,IP Address,,100,339,True,2025-03-18 15:36:48,R_3YAk6w37fwfTUsf,,,,,,,anonymous,EN,0.5,,0,0,,Agree,Male,November,11,2012,White,Some college,Some college,"$50,000 through $74,999",Linn Creek,MO,Yes,iPhone,Yes,No,No,,7 days,More than 2 hours,,I don't know,"I'm not concerned when he watches YouTube, more when he goes and hangs out with his older brother at his mothers house.",A moderate amount,None at all,A moderate amount,A lot,A great deal,"I don't have any, again, my concerns are him hanging out with his older brother and mother who smoke weed, that brings the violence, drugs and anger in.",Disagree,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent 2_Child,,anonymous,.70,10,USA,220,2,3tk7UXQ6dwq3xPZjB3TeLq,36661704,,,
